epoch, val.encoder_mse, val.decoder_loss, val.decoder_acc, val.cover_score, val.generated_score, val.ssim, val.psnr, val.bpp, train.encoder_mse, train.decoder_loss, train.decoder_acc, train.cover_score, train.generated_score, epoch
1, 0.026913471799343825, 0.05733135215938091, 0.9999683666229248, 0.03131692564114928, 0.03049169620499015, 0.7364446216821671, 30.575270958241116, 0.9999367332458496, 0.07553602769505233, 0.48061210439540447, 0.9740781252086163, 0.009728498699114425, 0.02145084893853891, 1
2, 0.012048355564475059, 0.024774585496634246, 0.9999891471862793, 0.06798818342387676, 0.06018858149647713, 0.8432850193977356, 32.95801074648074, 0.9999782943725586, 0.02184856965439394, 0.03937171483412385, 0.9999088253080844, 0.046901619620621206, 0.0875091239856556, 2
3, 0.02354221237823367, 0.03579160421155393, 0.999056978225708, 0.3554293718934059, 0.35439579606056215, 0.7792794305086136, 31.271072582080354, 0.998113956451416, 0.010738728002179414, 0.02068168996833265, 0.9998260794579983, 0.13018227651715278, 0.24807392695918679, 3
4, 0.004518664996139705, 0.006081422776915133, 0.9999955081939698, 1.6068879675865173, 1.6033348274230956, 0.9217553120851517, 37.402338695843966, 0.9999910163879394, 0.00689424404874444, 0.009900029932614416, 0.9999571943283081, 0.9604521255195141, 1.0712423168867826, 4
5, 0.006313008745200932, 0.009943597267847508, 0.9999960994720459, 2.7223776602745056, 2.7175137591362, 0.8594736248254776, 35.580201556799906, 0.9999921989440917, 0.010621823185356333, 0.012932420084252954, 0.9998965542018413, 2.2415355637669565, 2.3382210510969164, 5
6, 0.0036289541935548186, 0.0049290832155384125, 0.9999971103668213, 2.696065628528595, 2.6937706756591795, 0.9468160128593445, 38.869642323783665, 0.9999942207336425, 0.004379325969493948, 0.003913725401507691, 0.9999974709749222, 2.7149146038293837, 2.710788628458977, 6
7, 0.004866687962785363, 0.009177254438400268, 0.9999710464477539, 2.85383335351944, 2.8482448434829712, 0.8969139778614044, 36.34495844723451, 0.9999420928955078, 0.005420409726793878, 0.003115287382970564, 0.999996747970581, 2.7438581877946855, 2.767565667629242, 7
8, 0.0075723009835928674, 0.005277864302042872, 0.9999865055084228, 2.8932341146469116, 2.876993579864502, 0.9233092421293259, 34.277360431872296, 0.9999730110168457, 0.011023850709898397, 0.006193394218862522, 0.9999260711669922, 2.8814365810155866, 2.9448747128248214, 8
9, 0.006541618253104389, 0.006617930789943784, 0.999993019104004, 2.9216735434532164, 2.909626715183258, 0.937489600777626, 34.40599775520051, 0.9999860382080078, 0.005258502470096574, 0.002981618342746515, 0.9999936240911483, 2.9022400218248365, 3.043415641784668, 9
10, 0.00350702756550163, 0.0023936631716787813, 0.9999972915649414, 2.964363169670105, 2.959730942249298, 0.947780265212059, 38.10283255266819, 0.9999945831298828, 0.003246183633164037, 0.002066602607956156, 0.9999952818453312, 2.9445792269706725, 3.0918729108572007, 10
11, 0.003619645682629198, 0.0025728926528245212, 0.9999972248077392, 2.979425377845764, 2.9739777302742003, 0.907010069489479, 37.69141397798687, 0.9999944496154786, 0.004074802715331316, 0.0014606258613639512, 0.9999978090822697, 2.977721145749092, 3.094410280585289, 11
12, 0.008038217425346375, 0.007401722504291683, 0.9999927616119385, 2.97552453994751, 2.963910541534424, 0.9502382057905198, 33.28007767246929, 0.9999855232238769, 0.0033884826471330598, 0.0012746283647720703, 0.9999980123341083, 2.9652355343103407, 2.972204312682152, 12
