epoch, val.encoder_mse, val.decoder_loss, val.decoder_acc, val.cover_score, val.generated_score, val.ssim, val.psnr, val.bpp, train.encoder_mse, train.decoder_loss, train.decoder_acc, train.cover_score, train.generated_score, epoch
1, 0.029190702382475137, 0.04931894525885582, 0.999989128112793, 0.10563133865594863, 0.10409529373049736, 0.7874641424417496, 29.938219042090694, 0.9999782562255859, 0.07689769277814776, 0.4631819900404662, 0.9733435674011708, 0.08024833173491061, 0.09562021376565098, 1
2, 0.010390513353049755, 0.022352910619229078, 0.9999648284912109, 0.12866486400365829, 0.1253055552393198, 0.9072060883045197, 34.05673183045564, 0.9999296569824219, 0.017706138470675797, 0.030115267694927752, 0.9999923694133759, 0.11522713532671332, 0.14338969856500625, 2
3, 0.006749826692976057, 0.014297536043450236, 0.9999930953979492, 0.14236699879169465, 0.13932213619351386, 0.9212918639183044, 36.026522382996234, 0.9999861907958985, 0.010226227986859158, 0.017435745934490113, 0.9999664545059204, 0.13501172482967377, 0.16257899070158602, 3
4, 0.00477526830509305, 0.007133570467121899, 0.9999977493286133, 0.1820530092716217, 0.17624684691429138, 0.94074138879776, 37.27463161865868, 0.9999954986572266, 0.006292780418880284, 0.00871785262832418, 0.9999859941005707, 0.15754291202872991, 0.17110061410814523, 4
5, 0.005628656204789877, 0.004891819066833705, 0.9999977111816406, 0.33542321681976317, 0.3317315870523453, 0.9329015451669693, 36.74490392917995, 0.9999954223632812, 0.012072937067132443, 0.011023543696501293, 0.9998924569785594, 0.22638474468141795, 0.2460466477647424, 5
6, 0.005321639562025666, 0.004318462547380477, 0.999997673034668, 0.8405912560224533, 0.831969159245491, 0.9185467928647995, 36.032372053680604, 0.9999953460693359, 0.005152751978021115, 0.0031031460853409953, 0.9999985426664353, 0.5239984273165464, 0.5389143583178521, 6
7, 0.004334065271541477, 0.004308345306199044, 0.9999979400634765, 1.8592618060112, 1.8523494052886962, 0.9287077885866165, 36.78491218490963, 0.9999958801269532, 0.005056839290191419, 0.0024303214051178655, 0.9999979922175407, 1.2818881791830063, 1.372480026781559, 7
8, 0.003516652528196573, 0.003403054405935109, 0.9999973678588867, 2.4610691905021667, 2.4526564359664915, 0.9560842931270599, 38.011461007322744, 0.9999947357177734, 0.00394377694115974, 0.002278088271996239, 0.9999967488646507, 2.088440390527248, 2.1052046063542367, 8
9, 0.003839791133068502, 0.0036276841280050575, 0.9999972534179687, 2.9473144173622132, 2.9387300157547, 0.9241485846042633, 36.978972173362365, 0.9999945068359375, 0.004464804703602567, 0.0025051820527005474, 0.9999932087957859, 2.750805381536484, 2.8489024657011033, 9
10, 0.0038752571493387224, 0.0022775675903540103, 0.9999980545043945, 2.976608307361603, 2.966276009082794, 0.9496899229288102, 36.9241024698114, 0.9999961090087891, 0.0040521382895531135, 0.002811178135307273, 0.9999961593747139, 2.9483208525180817, 2.9615962368249895, 10
11, 0.004031497915275395, 0.002266558500705287, 0.9999986267089844, 2.9794824385643004, 2.9675026512145997, 0.9231621807813645, 36.819561946712405, 0.9999972534179687, 0.0044987729791318995, 0.0009914148594543804, 0.9999987062811851, 2.979274218082428, 3.1218153119087217, 11
12, 0.003047504527494311, 0.003198193603893742, 0.9999958801269532, 2.9645649433135985, 2.953066203594208, 0.9749874424934387, 38.16277266013309, 0.9999917602539062, 0.0032288193199201485, 0.0010047340065648313, 0.9999982719123364, 2.9550639605522155, 2.960347080230713, 12
13, 0.0036448319186456503, 0.004616760001517832, 0.9999934768676758, 2.97855357170105, 2.9678013372421264, 0.9368043732643128, 37.28701895991394, 0.9999869537353515, 0.003786136867129244, 0.0007475823690037942, 0.9999986006319523, 2.9753944766521454, 3.100357077717781, 13
14, 0.004861266487278044, 0.004370895590400323, 0.9999900436401368, 2.9796353912353517, 2.970936541557312, 0.9181332278251648, 35.86158303848743, 0.9999800872802734, 0.004442122907494195, 0.0007055255214800126, 0.9999991989135742, 2.979120668172836, 3.0434786343574523, 14
15, 0.005661410284228623, 0.0053489055880345405, 0.9999940490722656, 2.9697171115875243, 2.9505499100685117, 0.9720621407032013, 35.0272312716636, 0.9999880981445313, 0.005002376472111792, 0.0007541321421740577, 0.9999984748661518, 2.960870047211647, 2.9667212957143785, 15
16, 0.0034250657469965516, 0.003416009267093614, 0.9999951934814453, 2.9781795835494993, 2.9693330669403077, 0.9371463030576705, 37.5153899446285, 0.9999903869628907, 0.003503749638912268, 0.0007891086551899207, 0.999998253583908, 2.976946870088577, 3.130527285337448, 16
17, 0.0038017837353982033, 0.0025710584770422427, 0.999996337890625, 2.9807731556892394, 2.973531410694122, 0.9341361182928085, 37.30057514381097, 0.99999267578125, 0.004646125636645593, 0.0054622164574175255, 0.9999755211174488, 2.9651948857307433, 2.9803989350795748, 17
18, 0.0057252569403499366, 0.0033085293672047555, 0.9999866104125976, 2.9798358869552612, 2.9534716057777404, 0.9647055327892303, 35.3138849320797, 0.9999732208251954, 0.00443390421802178, 0.000956448991491925, 0.9999977521598339, 2.966171830892563, 2.9786431592702867, 18
19, 0.0035280680982396006, 0.001807613034034148, 0.9999970245361328, 2.978473193645477, 2.97046852350235, 0.9343777018785476, 37.42595032882773, 0.9999940490722656, 0.0038094588168314657, 0.0008458983352829818, 0.9999981281161309, 2.978750310540199, 3.141286534070969, 19
20, 0.0023745559668168427, 0.00539580498705618, 0.9999890899658204, 2.939525978565216, 2.9270781683921814, 0.9809617620706558, 39.757495164571765, 0.9999781799316406, 0.0021869194190367123, 0.0004502277784922626, 0.9999994014203548, 2.955873940587044, 2.9544490748643875, 20
21, 0.004684103347826749, 0.001495037074200809, 0.9999975967407226, 2.9798365473747253, 2.9685245633125303, 0.9110390210151672, 36.00878995096538, 0.9999951934814453, 0.004695473563915584, 0.0015441930364249856, 0.9999919752776623, 2.9768695074319838, 3.115284004807472, 21
22, 0.0013942675455473363, 0.007094584219157696, 0.9999909210205078, 2.938229892253876, 2.936575462818146, 0.9861317104101182, 42.835909793135194, 0.9999818420410156, 0.001258528357866453, 0.0003166598667303333, 0.9999994789063931, 2.95349161028862, 2.949582272171974, 22
23, 0.0030845623393543063, 0.004856031945673749, 0.9999870300292969, 2.980335683822632, 2.972261552810669, 0.9739358353614808, 38.07249179340895, 0.9999740600585938, 0.004021241215523333, 0.001628169634295773, 0.9999903927743435, 2.9705381458997726, 3.0235971891880036, 23
24, 0.003467874457128346, 0.005214793127961457, 0.9999853897094727, 2.9782408404350282, 2.966164050102234, 0.9343855327367783, 37.531748841595146, 0.9999707794189453, 0.004191323598497547, 0.0006158250018779654, 0.9999991701543332, 2.9749420243501663, 3.070881479382515, 24
25, 0.004601120045408607, 0.0033828301465837285, 0.9999655151367187, 2.9789923787117005, 2.9612049198150636, 0.9533487856388092, 36.37067765245853, 0.9999310302734375, 0.0035089178109774365, 0.0012359787833884184, 0.9999928818643093, 2.9773390573263168, 3.046828969717026, 25
