epoch, val.encoder_mse, val.decoder_loss, val.decoder_acc, val.cover_score, val.generated_score, val.ssim, val.psnr, val.bpp, train.encoder_mse, train.decoder_loss, train.decoder_acc, train.cover_score, train.generated_score, epoch
1, 0.07362511917948723, 0.9879317581653595, 0.9697897148132324, -0.09081863582134247, -0.09136916160583496, 0.4888278886675835, 23.86498770527937, 3.758317718505859, 0.1163070088904351, 1.7011020949482918, 0.8819022844731808, -0.07412306483834982, -0.05657880703918636, 1
2, 0.08012341789901256, 0.6152914229035378, 0.9874290657043457, -0.09217784114181996, -0.09148908004164696, 0.434633706510067, 23.892683875048206, 3.8994325256347655, 0.07403157916851341, 0.7881359715014696, 0.9793368066847324, -0.09591647142544389, -0.08769360655918718, 2
3, 0.10541030734777451, 0.32248884692788127, 0.9944902992248535, -0.08316457293927669, -0.08105752632021904, 0.4012675230205059, 23.002304758234313, 3.955922393798828, 0.08465858250856399, 0.4058259781450033, 0.992536292821169, -0.08856427278369665, -0.07077480815351009, 3
4, 0.08076380141079426, 0.21307954706251622, 0.9963970947265625, 0.0013464195665983424, 0.0032416672760155053, 0.46898601204156876, 24.5653969631736, 3.9711767578125, 0.08663699793629348, 0.20373862963169814, 0.997143239080906, -0.05892632263712585, -0.02907146711772839, 4
5, 0.08584929969161749, 0.15766455590724945, 0.9974137878417969, 0.18899965405464172, 0.19115624710917473, 0.4692034113407135, 24.508056478339114, 3.979310302734375, 0.07854246797040104, 0.1378514694608748, 0.9980752967298031, 0.07999903919175268, 0.13193122937285806, 5
6, 0.0685770196467638, 0.12077350683510303, 0.9981697845458984, 0.5397648692131043, 0.5396198892593383, 0.5295627981424331, 25.518725161607367, 3.9853582763671875, 0.07472761870361865, 0.10677961928769947, 0.9983097484707832, 0.355594035461545, 0.400866201557219, 6
7, 0.07809379123151303, 0.1049000783264637, 0.9983941459655762, 1.0463709914684296, 1.045603313446045, 0.5109352448582649, 25.124865715008813, 3.9871531677246095, 0.07147356007248164, 0.08287709790281951, 0.9988404941558838, 0.7485694532096386, 0.7986955980956555, 7
8, 0.0675055168196559, 0.08625282559543848, 0.9984188747406005, 1.8278496181964874, 1.8251146543025971, 0.5572322458028793, 25.795799934577282, 3.9873509979248047, 0.08079641439020634, 0.10595952226780354, 0.9981019538640976, 1.4087372556328774, 1.4736054664850236, 8
9, 0.05518476566299796, 0.0741138600371778, 0.9982919025421143, 2.548837583065033, 2.5487191033363343, 0.6460870811343193, 26.90270443391803, 3.986335220336914, 0.0613592345174402, 0.04702421402093023, 0.9989722633361816, 2.2129401662945747, 2.282502003312111, 9
10, 0.057932672742754224, 0.06088239977136254, 0.9983766746520996, 2.7733332180976866, 2.7694491052627566, 0.6553068205714225, 26.9563935794779, 3.987013397216797, 0.0585297571355477, 0.04574325102381408, 0.9987422531843185, 2.7016236966848375, 2.758016216158867, 10
11, 0.0632721694931388, 0.046521407142281535, 0.9987983417510986, 2.778733694553375, 2.7807098054885864, 0.6771798774600029, 26.921313291276924, 3.990386734008789, 0.05140234295744449, 0.03086830368032679, 0.9990419490635395, 2.780063584446907, 2.83774839758873, 11
12, 0.0536962765827775, 0.056206900347024205, 0.9985790538787842, 2.776127526760101, 2.7799069571495054, 0.702388186454773, 27.433092223752947, 3.9886324310302737, 0.04750590833835304, 0.03060894859954715, 0.9990731288492679, 2.7757842260599137, 2.8307593548297882, 12
13, 0.050229555536061524, 0.04696907170116901, 0.9987196159362793, 2.776305422782898, 2.776315739154816, 0.7116207844018936, 27.549548468709972, 3.9897569274902343, 0.04404509365092963, 0.025023799238260834, 0.999237859994173, 2.7764492523670197, 2.8217190927267075, 13
14, 0.04203163335099816, 0.04281521437689662, 0.9989930629730225, 2.775528061389923, 2.77509642124176, 0.7451933175325394, 28.54402273571317, 3.99194450378418, 0.04452075786888599, 0.026943179911468176, 0.9992140117287636, 2.775330504179001, 2.8454896944761274, 14
15, 0.048381150364875794, 0.03911783093586564, 0.9988968849182129, 2.777074375152588, 2.7789794397354126, 0.7011285889148712, 27.94909281562899, 3.991175079345703, 0.04757419406902045, 0.035869250646792354, 0.9990237253904343, 2.7776478618383407, 2.848914033770561, 15
16, 0.03954566927626729, 0.0351048597600311, 0.9991112327575684, 2.776030993461609, 2.7766438698768616, 0.7425964921712875, 28.906975970780355, 3.992889862060547, 0.037963784807361664, 0.02124482617713511, 0.9993641422688961, 2.77546981215477, 2.8374560403823854, 16
17, 0.04728550434112549, 0.04369139331392944, 0.9989441776275635, 2.7761647057533265, 2.7776875472068787, 0.6882942301034928, 27.686122556149222, 3.991553421020508, 0.04063479032833129, 0.0246358934417367, 0.9993267162144184, 2.7764624863862992, 2.824441462159157, 17
18, 0.046372693702578544, 0.04031771627254784, 0.9990059852600097, 2.7754594922065734, 2.7744807314872744, 0.7347767567634582, 28.08440831002752, 3.992047882080078, 0.037325811558403074, 0.017536045445594936, 0.9995004568994045, 2.7746379661560057, 2.8270077830553055, 18
19, 0.04015117082744837, 0.04269249639473856, 0.9987678623199463, 2.7774047231674195, 2.7774698448181154, 0.7345600497722625, 28.587422774556885, 3.9901428985595704, 0.04491839413531125, 0.031704415599815544, 0.9992219561338425, 2.7782909446954727, 2.859301583170891, 19
20, 0.03883207306265831, 0.0357027168571949, 0.9991311168670655, 2.775569882392883, 2.774808340072632, 0.7604120707511902, 28.831298615218117, 3.9930489349365232, 0.03783489123452455, 0.017920682401163502, 0.999552021920681, 2.775544924736023, 2.8304399007558825, 20
21, 0.03772352313622832, 0.033931761952117084, 0.9991935539245606, 2.7769639921188354, 2.7788500380516052, 0.7540182548761368, 28.9009968215649, 3.9935484313964844, 0.03532250035554171, 0.014375807439209893, 0.9996976865828038, 2.7777543729543686, 2.842979257106781, 21
22, 0.03890667663887143, 0.06382862585596741, 0.9985116291046142, 2.7748883843421934, 2.7742245841026305, 0.7726261603832245, 29.112773416397086, 3.988093032836914, 0.03348175919149071, 0.013552577855298295, 0.9997356489300728, 2.7747286170721055, 2.821586748957634, 22
23, 0.03759539855644107, 0.04102599814534187, 0.9990674018859863, 2.7764348363876343, 2.7761288142204283, 0.7519821339845657, 29.223051454159346, 3.9925392150878904, 0.03222770713735372, 0.011937768537318334, 0.9997972173988819, 2.777428157925606, 2.848965112566948, 23
24, 0.19834695771336555, 0.3919494821131229, 0.9861664199829101, 2.775236260890961, 2.782992615699768, 0.55279811501503, 20.53147656175789, 3.8893313598632813, 0.035412181415595115, 0.03133152062422596, 0.9993491446971894, 2.774052435159683, 2.811948768496513, 24
25, 0.0342764300480485, 0.03394050472415984, 0.9989118194580078, 2.7758179450035096, 2.776742639541626, 0.7523953467607498, 29.30935031108168, 3.9912945556640627, 0.03778832775074989, 0.020105415012221784, 0.9993857975304127, 2.775303076505661, 2.856861859560013, 25
26, 0.0333594873175025, 0.0313422994595021, 0.9990283870697021, 2.776006417274475, 2.771354129314423, 0.7850312530994416, 29.421623980924622, 3.992227096557617, 0.03251261149533093, 0.01259371760650538, 0.999731942564249, 2.7758832561969755, 2.8107782262563705, 26
27, 0.036808298230171205, 0.03485385263338685, 0.9989696407318115, 2.7765871834754945, 2.7750990128517152, 0.7353935861587524, 28.986973921903946, 3.9917571258544924, 0.03798615777399391, 0.023412713945144787, 0.9993320332467556, 2.776574521064758, 2.8896294409036636, 27
28, 0.03172210664488375, 0.03868572201579809, 0.9989391326904297, 2.775560534000397, 2.7751158332824706, 0.7971355718374252, 29.988957371682844, 3.9915130615234373, 0.03138128891587257, 0.011465769516071304, 0.9997495451569557, 2.775650534033775, 2.821656414270401, 28
29, 0.034162679500877854, 0.026878556199371816, 0.9992130756378174, 2.776444272994995, 2.7736597061157227, 0.7552538681030273, 29.40101196369692, 3.993704605102539, 0.03127388580236584, 0.011334378729807214, 0.9997893951833248, 2.7771763998270034, 2.884404866695404, 29
30, 0.03151155919767916, 0.04385009159334004, 0.9988183307647706, 2.775757975578308, 2.7692640972137452, 0.8023311787843704, 29.99152023763098, 3.990546646118164, 0.029532759992871433, 0.009391729681519792, 0.9998275792598724, 2.7752611196041106, 2.8121314173936844, 30
31, 0.03045013385824859, 0.03944529478438199, 0.9989537715911865, 2.7766827297210694, 2.774614932537079, 0.782053741812706, 30.000295155319414, 3.9916301727294923, 0.02914514139527455, 0.00869909326080233, 0.9998506000638008, 2.776995146870613, 2.9201768589019776, 31
