epoch, val.encoder_mse, val.decoder_loss, val.decoder_acc, val.cover_score, val.generated_score, val.ssim, val.psnr, val.bpp, train.encoder_mse, train.decoder_loss, train.decoder_acc, train.cover_score, train.generated_score, epoch
1, 0.06281597204506398, 0.6764246916770935, 0.9895212936401367, -0.012002730118110776, -0.012249467270448804, 0.37108373522758487, 24.815068046194238, 3.916170349121094, 0.06430573608726263, 1.547021696716547, 0.9011291223764419, -0.03268884502351284, -0.006996531851982581, 1
2, 0.05132563356310129, 0.31057420194149016, 0.9962575674057007, 0.04350608617067337, 0.04420959983021021, 0.4771419930458069, 26.259584115530448, 3.9700605392456056, 0.0593423608969897, 0.4526374002546072, 0.9935780248045921, 0.0147601436531113, 0.0172973010179885, 2
3, 0.04001843390986323, 0.1476621452718973, 0.9981141948699951, 0.09284175910055638, 0.09329217508435249, 0.5226015290617942, 27.763970767827814, 3.984913558959961, 0.04912208466324955, 0.22579017624258996, 0.9959688483178616, 0.06896429697051644, 0.07624539580196142, 3
4, 0.028224466908723114, 0.06648516234010458, 0.9987700581550598, 0.20301248759031296, 0.20179381012916564, 0.6468933874368668, 29.57500565947357, 3.9901604652404785, 0.03591156550683081, 0.10304938879795372, 0.9979656386375427, 0.13591205572709442, 0.16220919923856855, 4
5, 0.02299602370709181, 0.04703551320359111, 0.9990953850746155, 0.47878688931465146, 0.47787859857082365, 0.6936340004205703, 30.50659088171704, 3.992763080596924, 0.031221877397038043, 0.06369380388408899, 0.9983942313492298, 0.3032997515797615, 0.35606936648488047, 5
6, 0.024445346370339394, 0.036618704982101916, 0.999286663532257, 1.5324186038970948, 1.5304124164581299, 0.7127572166919708, 30.191822090421727, 3.9942933082580567, 0.026475002532824875, 0.04306004284415394, 0.9990103973448277, 0.943942581936717, 0.9998452630639076, 6
7, 0.02658341722562909, 0.03490142239257693, 0.9993272376060486, 2.6144025230407717, 2.612717926502228, 0.7198723995685578, 30.288719796860345, 3.9946179008483886, 0.026079658474773167, 0.04668353528250009, 0.9989955931901932, 2.120591974258423, 2.19355518579483, 7
8, 0.017825093362480404, 0.025452197687700392, 0.9995857191085815, 2.967472298145294, 2.964835031032562, 0.7670509487390518, 31.934302510616757, 3.996685752868652, 0.021790573736652732, 0.028326771082356574, 0.999442580640316, 2.8456597006320954, 2.91240549325943, 8
9, 0.01859393421560526, 0.025800106441602112, 0.9994700241088867, 2.9791547727584837, 2.9780631828308106, 0.7519691312313079, 31.716840002611626, 3.995760192871094, 0.02488570788875222, 0.032927259476855396, 0.9992505782842636, 2.9786264795064925, 3.048367275595665, 9
10, 0.016214252738282083, 0.01949111926369369, 0.9996683812141418, 2.9796941757202147, 2.977535676956177, 0.7839523088932038, 32.42309405940844, 3.997347049713135, 0.0203133359644562, 0.02209475971525535, 0.9995838378369808, 2.980965039730072, 3.035840716958046, 10
11, 0.01639609391801059, 0.01728951424360275, 0.9997050642967225, 2.9782948303222656, 2.977376401424408, 0.7813573104143142, 32.26781800584114, 3.997640514373779, 0.017531657593790443, 0.01681567962281406, 0.9997136749327182, 2.9805648267269134, 3.044387609362602, 11
12, 0.014320867555215954, 0.015544065311551093, 0.999733567237854, 2.9797571396827696, 2.9780822515487673, 0.8044803774356842, 33.12361044881476, 3.997868537902832, 0.017540988181717693, 0.017564741960959508, 0.9997150239348411, 2.9808429104089735, 3.040785526633263, 12
13, 0.015744610317051412, 0.01510586322285235, 0.9996972560882569, 2.9778813695907593, 2.9764673995971678, 0.795494584441185, 32.40449328608818, 3.9975780487060546, 0.018147103572264314, 0.01885687212808989, 0.9995914563536644, 2.9798306572437285, 3.0294452613592147, 13
14, 0.014378478918224573, 0.012705827415920794, 0.9997950053215027, 2.979291079044342, 2.9778596806526183, 0.8048441278934478, 33.18008628229592, 3.9983600425720214, 0.014447136798407883, 0.011164907052880153, 0.9998390285670757, 2.980812909603119, 3.0468118727207183, 14
15, 0.013971631359308958, 0.013952507823705673, 0.9997380924224853, 2.9769797706604004, 2.9756660795211793, 0.8287189382314682, 33.10576301587472, 3.9979047393798828, 0.0157335943588987, 0.011099114815006033, 0.999845122396946, 2.9796472322940826, 3.028777891397476, 15
16, 0.015493486421182751, 0.012384947407990694, 0.9997289109230042, 2.979843564033508, 2.9768976044654845, 0.8177758836746216, 32.208064760126135, 3.997831287384033, 0.018662205983418972, 0.020546845636563376, 0.999612086713314, 2.9801041221618654, 3.043065269589424, 16
17, 0.013733278457075358, 0.012094434914179147, 0.999792935848236, 2.9771425127983093, 2.9762351226806643, 0.8325810474157334, 33.74709769566775, 3.9983434867858887, 0.014477165706921369, 0.008797723708557897, 0.9998946084082126, 2.9791714298725127, 3.0334212148189543, 17
18, 0.011094088479876519, 0.013174301674589516, 0.9997571420669555, 2.9792661356925962, 2.977188506126404, 0.8496499592065812, 34.373094541982674, 3.9980571365356443, 0.013149824009742588, 0.007890997744980269, 0.9999049526453018, 2.9806675654649735, 3.0366321957111357, 18
19, 0.012685281354933978, 0.012976565081626177, 0.9997499656677246, 2.9777368664741517, 2.976210207939148, 0.8461532998085022, 33.57467599322771, 3.997999725341797, 0.013232871445361526, 0.0076596512843389065, 0.9999092951416969, 2.979058002829552, 3.0226802176237104, 19
20, 0.01273214526474476, 0.010613468303345143, 0.9997829532623291, 2.979453394412994, 2.9771233654022216, 0.8447936648130416, 33.45886791000941, 3.9982636260986326, 0.01337313839700073, 0.009649263454484754, 0.9998636145889759, 2.980890641212463, 3.0376652771234514, 20
21, 0.012135076094418764, 0.01679635781329125, 0.9995820832252502, 2.977092235088348, 2.976272397041321, 0.8719002795219422, 34.94494280343278, 3.9966566658020017, 0.012149574069771915, 0.006342797916731797, 0.999927694350481, 2.9798239517211913, 3.027584646940231, 21
22, 0.012909685242921114, 0.013589548054151237, 0.9996969127655029, 2.9798921942710876, 2.976840395927429, 0.8194071137905121, 33.44285601927476, 3.9975753021240235, 0.01626948960358277, 0.017402358340914362, 0.9996473771333695, 2.9804127937555314, 3.0187702786922457, 22
23, 0.03523938124999404, 0.22582410129718483, 0.9948280525207519, 2.9778135919570925, 2.9766710019111633, 0.7646338206529617, 27.99502745901598, 3.9586244201660157, 0.012361041279509663, 0.0064024425274692475, 0.9999274918437004, 2.9792068147659303, 3.023553019165993, 23
24, 0.010739365676417947, 0.011811872744001448, 0.9997289919853211, 2.978491041660309, 2.976676754951477, 0.8378216183185577, 34.482773562591895, 3.9978319358825685, 0.011937143655959517, 0.006993467415450141, 0.9999101126194, 2.979242840409279, 3.012361171245575, 24
25, 0.011317190658301115, 0.0164368554065004, 0.9996711254119873, 2.978635311126709, 2.9763792157173157, 0.8732565540075302, 33.91993582150887, 3.9973690032958986, 0.011180902332998812, 0.00520273556408938, 0.999939856827259, 2.979825887680054, 3.0234898191690447, 25
26, 0.00997542796190828, 0.01340965595562011, 0.9996986246109009, 2.979689049720764, 2.976576325893402, 0.8584670859575272, 34.917999595014365, 3.997588996887207, 0.01150819364702329, 0.0056595329742413015, 0.9999177715182305, 2.981267836689949, 3.0378746390342712, 26
27, 0.009994083265773952, 0.01458691301289946, 0.9997162795066834, 2.978170249462128, 2.9764345121383666, 0.8751536142826081, 34.767253387098336, 3.997730236053467, 0.011716040320461616, 0.005738383166026324, 0.999918190985918, 2.9797767508029938, 3.023578636646271, 27
